0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.432349159678128162e-05,-2.516864149618603264e-04,-5.457271922831425075e-04,-9.206851689054277015e-04,-1.343562872660314421e-03,-1.776947061858834319e-03,-2.182276443214976793e-03,-2.523285801536901199e-03,-2.769314861159684078e-03,-2.898158037727096258e-03,-2.898158037727130085e-03,-2.769314861159756069e-03,-2.523285801536960180e-03,-2.182276443215020161e-03,-1.776947061858871399e-03,-1.343562872660341743e-03,-9.206851689054437477e-04,-5.457271922831575780e-04,-2.516864149618693253e-04,-6.432349159678355844e-05
-1.267769227970476180e-04,-4.966962514743842065e-04,-1.079162075742956224e-03,-1.825344897815833626e-03,-2.671521956862115202e-03,-3.543843522997453151e-03,-4.364412370817983763e-03,-5.058317093403564071e-03,-5.560972784722529108e-03,-5.824887273755257125e-03,-5.824887273755332585e-03,-5.560972784722686968e-03,-5.058317093403706319e-03,-4.364412370818096520e-03,-3.543843522997553765e-03,-2.671521956862191963e-03,-1.825344897815883282e-03,-1.079162075742996557e-03,-4.966962514744069747e-04,-1.267769227970535540e-04
-1.854875247481248301e-04,-7.282938713975479518e-04,-1.587755238234299414e-03,-2.697351066161825760e-03,-3.967333040280248725e-03,-5.289634501359917647e-03,-6.545678705256748921e-03,-7.617112212915876437e-03,-8.398577548076664734e-03,-8.810678154661751027e-03,-8.810678154661815212e-03,-8.398577548076864227e-03,-7.617112212916054247e-03,-6.545678705256895505e-03,-5.289634501360052088e-03,-3.967333040280350206e-03,-2.697351066161889944e-03,-1.587755238234352323e-03,-7.282938713975778758e-04,-1.854875247481324195e-04
-2.385802938444579714e-04,-9.396357317119302752e-04,-2.058453435797724315e-03,-3.518855871900912567e-03,-5.212500661201311704e-03,-7.001127650412369147e-03,-8.724038292756825658e-03,-1.021219819351658516e-02,-1.130837479782681107e-02,-1.189010272688417053e-02,-1.189010272688442379e-02,-1.130837479782723781e-02,-1.021219819351694424e-02,-8.724038292757115357e-03,-7.001127650412618947e-03,-5.212500661201507728e-03,-3.518855871901040502e-03,-2.058453435797821460e-03,-9.396357317119818833e-04,-2.385802938444711715e-04
-2.841822449789427416e-04,-1.123735026741717402e-03,-2.477466976945549414e-03,-4.270145466513725584e-03,-6.385428620827672541e-03,-8.661595348737597191e-03,-1.089514363399528632e-02,-1.285675309646071990e-02,-1.432087939939651403e-02,-1.510449543760458355e-02,-1.510449543760481253e-02,-1.432087939939690434e-02,-1.285675309646097317e-02,-1.089514363399546153e-02,-8.661595348737748112e-03,-6.385428620827785298e-03,-4.270145466513794973e-03,-2.477466976945616201e-03,-1.123735026741757084e-03,-2.841822449789526079e-04
-3.204376322521738148e-04,-1.273464931919502914e-03,-2.830090247764624738e-03,-4.928983830144178721e-03,-7.460071988317584432e-03,-1.024893421459700457e-02,-1.305081470819041689e-02,-1.556452902591481426e-02,-1.747289099538811008e-02,-1.850552975243735521e-02,-1.850552975243769868e-02,-1.747289099538869642e-02,-1.556452902591530518e-02,-1.305081470819078986e-02,-1.024893421459731856e-02,-7.460071988317823824e-03,-4.928983830144327907e-03,-2.830090247764740097e-03,-1.273464931919564280e-03,-3.204376322521893189e-04
-3.455647128481668614e-04,-1.381702235005598375e-03,-3.100736009266812782e-03,-5.470088360397975906e-03,-8.404388658573645754e-03,-1.173314472923344363e-02,-1.517659557967959358e-02,-1.834927569968133540e-02,-2.081004043590993502e-02,-2.216023543046767574e-02,-2.216023543046801228e-02,-2.081004043591058381e-02,-1.834927569968188010e-02,-1.517659557967998736e-02,-1.173314472923375068e-02,-8.404388658573857390e-03,-5.470088360398098204e-03,-3.100736009266912962e-03,-1.381702235005655404e-03,-3.455647128481810102e-04
-3.578784889591952946e-04,-1.441395337761053764e-03,-3.272933555053643678e-03,-5.864623513089553715e-03,-9.178622325458948850e-03,-1.307307632936857006e-02,-1.724804621073312491e-02,-2.122324505927540225e-02,-2.438988462155218528e-02,-2.615803535770084426e-02,-2.615803535770142366e-02,-2.438988462155319836e-02,-2.122324505927628696e-02,-1.724804621073382574e-02,-1.307307632936913731e-02,-9.178622325459356510e-03,-5.864623513089806117e-03,-3.272933555053819318e-03,-1.441395337761142885e-03,-3.578784889592174123e-04
-3.559867673946277996e-04,-1.446224284508115495e-03,-3.330318902805932957e-03,-6.080715449619301417e-03,-9.733923588725530360e-03,-1.421208537249142069e-02,-1.922458630133460147e-02,-2.419352455396208204e-02,-2.828538786678767153e-02,-3.062095279669855771e-02,-3.062095279669945283e-02,-2.828538786678960748e-02,-2.419352455396390350e-02,-1.922458630133613497e-02,-1.421208537249266622e-02,-9.733923588726439355e-03,-6.080715449619879948e-03,-3.330318902806283805e-03,-1.446224284508278992e-03,-3.559867673946680235e-04
-3.390187990270482061e-04,-1.391477295865608610e-03,-3.258307877333336839e-03,-6.085242439873627361e-03,-1.001224096064841709e-02,-1.507344131663833700e-02,-2.104042578464702593e-02,-2.725443505227875471e-02,-3.258758744337307556e-02,-3.571749573848483073e-02,-3.571749573848589238e-02,-3.258758744337539315e-02,-2.725443505228114516e-02,-2.104042578464907290e-02,-1.507344131663995203e-02,-1.001224096064953599e-02,-6.085242439874312577e-03,-3.258307877333741463e-03,-1.391477295865793792e-03,-3.390187990270933632e-04
-3.070592262679804692e-04,-1.275778735836972932e-03,-3.047732534830571369e-03,-5.848913222223878043e-03,-9.950013790249239917e-03,-1.555744152788304108e-02,-2.259201797111813972e-02,-3.037243539116312244e-02,-3.740418762852867895e-02,-4.168005814784952329e-02,-4.168005814785107760e-02,-3.740418762853171819e-02,-3.037243539116617902e-02,-2.259201797112064813e-02,-1.555744152788490417e-02,-9.950013790250466367e-03,-5.848913222224602290e-03,-3.047732534830985534e-03,-1.275778735837158765e-03,-3.070592262680253552e-04
-2.617979985030991332e-04,-1.103809003380023558e-03,-2.701141051531543141e-03,-5.356766016880845464e-03,-9.490100833504188857e-03,-1.554611962713907392e-02,-2.372504713899336107e-02,-3.345924732329770557e-02,-4.284615218467109632e-02,-4.882141823806625258e-02,-4.882141823806842446e-02,-4.284615218467645315e-02,-3.345924732330349261e-02,-2.372504713899818013e-02,-1.554611962714256071e-02,-9.490100833506421446e-03,-5.356766016882119619e-03,-2.701141051532214479e-03,-1.103809003380306969e-03,-2.617979985031664621e-04
-2.072579234704775483e-04,-8.896060220263672007e-04,-2.241458266020587495e-03,-4.625320692442850060e-03,-8.607349381867216917e-03,-1.492672319228288344e-02,-2.423251875325760016e-02,-3.633244264650949129e-02,-4.898786234274524892e-02,-5.753703591519820915e-02,-5.753703591520341332e-02,-4.898786234275649687e-02,-3.633244264652112088e-02,-2.423251875326673521e-02,-1.492672319228905559e-02,-8.607349381870944838e-03,-4.625320692444884023e-03,-2.241458266021600573e-03,-8.896060220267769207e-04,-2.072579234705730123e-04
-1.500032930851005210e-04,-6.581790378985740916e-04,-1.718552267992704994e-03,-3.720951127680487396e-03,-7.346293875329807169e-03,-1.364485690881060351e-02,-2.388882576014307244e-02,-3.868003822026502142e-02,-5.578654713117354308e-02,-6.826929440502824131e-02,-6.826929440503815005e-02,-5.578654713119476222e-02,-3.868003822028566463e-02,-2.388882576015800147e-02,-1.364485690881987213e-02,-7.346293875335000063e-03,-3.720951127683158437e-03,-1.718552267993962669e-03,-6.581790378990619826e-04,-1.500032930852118415e-04
-9.788191064420796999e-05,-4.413455028710234107e-04,-1.203698055164661692e-03,-2.761270374300812264e-03,-5.847279717519915376e-03,-1.177375701955624306e-02,-2.254171626045622587e-02,-4.007765250658516798e-02,-6.297515909515107035e-02,-8.141974883276387187e-02,-8.141974883278210728e-02,-6.297515909518829058e-02,-4.007765250661798895e-02,-2.254171626047750746e-02,-1.177375701956814152e-02,-5.847279717526006858e-03,-2.761270374303717058e-03,-1.203698055165944953e-03,-4.413455028714980744e-04,-9.788191064431332733e-05
-5.709506103996414089e-05,-2.662412440630399207e-04,-7.655244961003085770e-04,-1.880757220914070068e-03,-4.320213440099562527e-03,-9.539713538407625787e-03,-2.022728876499486211e-02,-4.010758728233480147e-02,-7.000105030265167672e-02,-9.725000666133955252e-02,-9.725000666137492700e-02,-7.000105030271673578e-02,-4.010758728238506682e-02,-2.022728876502347117e-02,-9.539713538421848785e-03,-4.320213440106149272e-03,-1.880757220916956865e-03,-7.655244961014938268e-04,-2.662412440634544112e-04,-5.709506104005302514e-05
-2.969378716932401862e-05,-1.442680152788335319e-04,-4.418914722688353953e-04,-1.176115635627015144e-03,-2.963448454623015486e-03,-7.251295807046171694e-03,-1.720571471396347210e-02,-3.853890696222295881e-02,-7.608900043233907118e-02,-1.158511148020004849e-01,-1.158511148020670012e-01,-7.608900043244713751e-02,-3.853890696229420737e-02,-1.720571471399853433e-02,-7.251295807061535273e-03,-2.963448454629388860e-03,-1.176115635629554346e-03,-4.418914722697944264e-04,-1.442680152791477337e-04,-2.969378716938871499e-05
-1.378000484421465465e-05,-7.034581056907245229e-05,-2.321464076665410374e-04,-6.773506258838058944e-04,-1.892677099582865336e-03,-5.180483117524723943e-03,-1.387201072656472044e-02,-3.544254667222863225e-02,-8.041275608318149137e-02,-1.371733288373786497e-01,-1.371733288375032722e-01,-8.041275608335052283e-02,-3.544254667232157180e-02,-1.387201072660387315e-02,-5.180483117539737975e-03,-1.892677099588401489e-03,-6.773506258857898759e-04,-2.321464076672232445e-04,-7.034581056927972464e-05,-1.378000484425525125e-05
-5.724837321872188958e-06,-3.099342400389169566e-05,-1.115206927274648032e-04,-3.610029867614440637e-04,-1.130501558950326463e-03,-3.491553798739106644e-03,-1.062601670898839952e-02,-3.118809983906798561e-02,-8.231432513128898731e-02,-1.609836525741616953e-01,-1.609836525744011426e-01,-8.231432513154694763e-02,-3.118809983918457984e-02,-1.062601670903027574e-02,-3.491553798753101959e-03,-1.130501558954882498e-03,-3.610029867628990630e-04,-1.115206927279153163e-04,-3.099342400401711753e-05,-5.724837321895357003e-06
-2.151898183902653755e-06,-1.247479946978761195e-05,-4.951813884358302278e-05,-1.798181923576916430e-04,-6.370703982374110357e-04,-2.237092967775155573e-03,-7.782341076033383494e-03,-2.636112321050444740e-02,-8.155913161218804330e-02,-1.866986298994898208e-01,-1.866986299000417682e-01,-8.155913161263921018e-02,-2.636112321067110228e-02,-7.782341076084345333e-03,-2.237092967789953198e-03,-6.370703982416373642e-04,-1.798181923588844551e-04,-4.951813884391194261e-05,-1.247479946987055850e-05,-2.151898183916963106e-06
-7.495197022882555641e-07,-4.694386368107842538e-06,-2.076228030221582754e-05,-8.531106232651377924e-05,-3.443078769062415988e-04,-1.381956575152286414e-03,-5.515108789768499199e-03,-2.159761620939503954e-02,-7.851073749360515386e-02,-2.133340719038830380e-01,-2.133340719057765511e-01,-7.851073749475055708e-02,-2.159761620974183852e-02,-5.515108789859077786e-03,-1.381956575175109520e-03,-3.443078769119360455e-04,-8.531106232792461086e-05,-2.076228030255935700e-05,-4.694386368185551035e-06,-7.495197023006633263e-07
-2.500486053144639606e-07,-1.704139686898108701e-06,-8.455833365103497485e-06,-3.951143949128708765e-05,-1.822708908331008369e-04,-8.380169028703464331e-04,-3.839737021422820733e-03,-1.736394498556744284e-02,-7.396892182320950748e-02,-2.398284690784563411e-01,-2.398284690903448590e-01,-7.396892182857787990e-02,-1.736394498691422317e-02,-3.839737021724787952e-03,-8.380169029364486133e-04,-1.822708908474877931e-04,-3.951143949440593072e-05,-8.455833365771027211e-06,-1.704139687032650567e-06,-2.500486053342051751e-07
-8.235796340888007531e-08,-6.138265834468912253e-07,-3.429635247178298544e-06,-1.825288723301527786e-05,-9.626298393263956865e-05,-5.066422281899289398e-04,-2.661083027772718872e-03,-1.385094356990742258e-02,-6.875500789862851181e-02,-2.654549182523103235e-01,-2.654549183609967722e-01,-6.875500793624803042e-02,-1.385094357783880382e-02,-2.661083029309338661e-03,-5.066422284829522494e-04,-9.626298398833235085e-05,-1.825288724357613208e-05,-3.429635249162718016e-06,-6.138265838020689749e-07,-8.235796345653552535e-08
-2.734517821439075716e-08,-2.235793778431141072e-07,-1.408211882445431366e-06,-8.528434613922220291e-06,-5.131783328632288812e-05,-3.084104101610414799e-04,-1.851237522275761636e-03,-1.104272908547187897e-02,-6.344427291409487912e-02,-2.899150531819520427e-01,-2.899150551425574429e-01,-6.344427344977468519e-02,-1.104272918167231721e-02,-1.851237538485272149e-03,-3.084104128637859209e-04,-5.131783373611138965e-05,-8.528434688674199258e-06,-1.408211894788616972e-06,-2.235793798028407153e-07,-2.734517845407960431e-08
-9.253554694429860063e-09,-8.314898529381654954e-08,-5.901011339900628816e-07,-4.057574998404760684e-06,-2.777267082307425494e-05,-1.899498880482587563e-04,-1.298203745362325407e-03,-8.833993338923968805e-03,-5.835153471422929727e-02,-3.131929536359628341e-01,-3.131930091899023383e-01,-5.835154700708101994e-02,-8.833995240914944980e-03,-1.298204025743994461e-03,-1.899499290916683127e-04,-2.777267682445162851e-05,-4.057575875211880805e-06,-5.901012615060416148e-07,-8.314900326163020987e-08,-9.253556694047261543e-09
-1.425810164038491571e-12,-2.443291637026326734e-11,-3.665183136661292130e-10,-5.415324274541415606e-09,-7.969919343097543565e-08,-1.171204237635383894e-06,-1.720057982530473459e-05,-2.525371115401169302e-04,-3.704986539614305019e-03,-5.384589226771172715e-02,-6.787065548476626242e-01,-5.384589310252139993e-02,-3.704988291044684651e-03,-2.525333413103982277e-04,-1.720140029811113261e-05,-1.171575550039162109e-06,-7.978397539373299219e-08,-5.429039456865577092e-09,-3.662810854481756326e-10,-2.183507599505343409e-11
-2.688686023748075627e-13,-5.266113427062585785e-12,-9.287977610873441017e-11,-1.628673635087648763e-09,-2.854983246809834577e-08,-5.004547874929630227e-07,-8.772535450012840095e-06,-1.537715841257033210e-04,-2.694412292815779632e-03,-4.690198174028615413e-02,-7.253832988997401809e-01,-4.690198173963124745e-02,-2.694412292234243944e-03,-1.537715835544782334e-04,-8.772534879655673244e-06,-5.004542172132790403e-07,-2.854926220000556588e-08,-1.628103420957439977e-09,-9.231048710585445069e-11,-4.713037846845172574e-12
-5.410826743910955156e-14,-1.230207238164160082e-12,-2.556372984009381068e-11,-5.289685623410860324e-10,-1.094326080369693605e-08,-2.263911369799056251e-07,-4.683513042182925882e-06,-9.689008531972257570e-05,-2.003956255054531194e-03,-4.125256295554614178e-02,-7.687375103600360138e-01,-4.125256295541798734e-02,-2.003956254939230630e-03,-9.689008520588983148e-05,-4.683512928461879888e-06,-2.263910232662491992e-07,-1.094314709079867913e-08,-5.288548558757981588e-10,-2.545015591455049101e-11,-1.119375221504590491e-12
-1.191020369079927650e-14,-3.123775867164167116e-13,-7.580111955733648879e-12,-1.833604540542242137e-10,-4.434855131679271092e-09,-1.072632567864674987e-07,-2.594313313621960830e-06,-6.274677540024238532e-05,-1.517395501696686957e-03,-3.656895410533467922e-02,-8.097024998194475298e-01,-3.656895410530740242e-02,-1.517395501671603289e-03,-6.274677537537901386e-05,-2.594313288773318857e-06,-1.072632319386711951e-07,-4.434830283962246093e-09,-1.833356072160049959e-10,-7.555286319423786174e-12,-2.880647448753138914e-13
-2.827077739105754172e-15,-8.506535700977452342e-14,-2.392271113510708584e-12,-6.711832562460951453e-11,-1.882935103926766785e-09,-5.282364711637205704e-08,-1.481908562479298131e-06,-4.157316659264555882e-05,-1.166179478069183676e-03,-3.262940964221479334e-02,-8.488806424150323604e-01,-3.262940964220858997e-02,-1.166179478063287134e-03,-4.157316658678028934e-05,-1.481908556616035061e-06,-5.282364125321589229e-08,-1.882929240779607549e-09,-6.711246261026309609e-11,-2.386411819356260549e-12,-7.931042826293224050e-14
-7.162164101400963581e-16,-2.460168789093421760e-14,-7.965690889259790873e-13,-2.574546562759953186e-11,-8.320586915870630256e-10,-2.689097143312755770e-08,-8.690785588258168971e-07,-2.808735465259562175e-05,-9.076886207281727745e-04,-2.927713867381897053e-02,-8.866823523218371195e-01,-2.927713867381749949e-02,-9.076886207266928385e-04,-2.808735465111723416e-05,-8.690785573476321722e-07,-2.689096995495696774e-08,-8.320572134174280437e-10,-2.574398747985657307e-11,-7.950916481104508301e-13,-2.314709392777022044e-14
-1.921498354779031348e-16,-7.500819569901660946e-15,-2.779948228000234639e-13,-1.028878686462149818e-11,-3.807811645609628485e-10,-1.409244499999450848e-08,-5.215515665984493951e-07,-1.930224092792250904e-05,-7.143335901060465397e-04,-2.639724978853287551e-02,-9.233990666243295786e-01,-2.639724978853258061e-02,-7.143335901056553595e-04,-1.930224092752758839e-05,-5.215515662034762377e-07,-1.409244460502269776e-08,-3.807807695891594175e-10,-1.028839189671172425e-11,-2.775999989683571407e-13,-7.111327962313858310e-15
-5.423002087943418403e-17,-2.396001092773529713e-15,-1.011221904750303901e-13,-4.263216760971696812e-12,-1.797276550852855066e-10,-7.576871160625159857e-09,-3.194205130069476212e-07,-1.346584124069339513e-05,-5.676631703254984319e-04,-2.390317004128048387e-02,-9.592445490754231141e-01,-2.390317004128048040e-02,-5.676631703253912043e-04,-1.346584124058237283e-05,-3.194205128958527386e-07,-7.576871049530047302e-09,-1.797275439901000052e-10,-4.263105666526225615e-12,-1.010111272645808513e-13,-2.286254722327076130e-15
-1.603960519686467125e-17,-7.989228235501231153e-16,-3.821191471836562975e-14,-1.826108774848003019e-12,-8.726608521795141050e-11,-4.170257874495198323e-09,-1.992870747955855757e-07,-9.523444962282201306e-06,-4.550928290274787588e-04,-2.172818328094777013e-02,-9.943797515233714357e-01,-2.172818328094782564e-02,-4.550928290274493227e-04,-9.523444962249500752e-06,-1.992870747628210972e-07,-4.170257841730422886e-09,-8.726605245312520501e-11,-1.826076010171291847e-12,-3.817915721193511982e-14,-7.665079767984641968e-16
-4.947473680991486636e-18,-2.768263263916719980e-16,-1.494054670920179738e-14,-8.058181807856614298e-13,-4.346117878040275976e-11,-2.344040403786174229e-09,-1.264235496700928728e-07,-6.818519817278724891e-06,-3.677443982302343057e-04,-1.981993175816813488e-02,-1.028928455792975649e+00,-1.981993175816820774e-02,-3.677443982302267163e-04,-6.818519817268681621e-06,-1.264235496600112219e-07,-2.344040393704328179e-09,-4.346116869852867545e-11,-8.058080989434181216e-13,-1.493046659926493353e-14,-2.668396481295101914e-16
-1.586070751183196803e-18,-9.935840021935794150e-17,-6.027106168506430846e-15,-3.654129848974010198e-13,-2.215413806962851937e-11,-1.343152192378183236e-09,-8.143201201517893768e-08,-4.937017218730846185e-06,-2.993159340325118466e-04,-1.813668686854482195e-02,-1.062987597379773330e+00,-1.813668686854489481e-02,-2.993159340325105455e-04,-4.937017218727651177e-06,-8.143201201195378032e-08,-1.343152189152859824e-09,-2.215413484428838876e-11,-3.654097595643593505e-13,-6.023881274075746252e-15,-9.616009800046215979e-17
-5.269079912292528342e-19,-3.683892481704130276e-17,-2.502451282922105304e-15,-1.699186677401387008e-13,-1.153754920056361230e-11,-7.834038795462626066e-10,-5.319338218137019655e-08,-3.611845814241673583e-06,-2.452436589377120354e-04,-1.664475848243182274e-02,-1.096634243995124436e+00,-1.664475848243188519e-02,-2.452436589377126317e-04,-3.611845814240623685e-06,-5.319338218030071158e-08,-7.834038784767048397e-10,-1.153754813099576089e-11,-1.699175981739284944e-13,-2.501381832678939782e-15,-3.577734884641709624e-17
-1.809308106253514220e-19,-1.407618299597643622e-17,-1.067136888007374616e-15,-8.087380604843201719e-14,-6.129054750411095372e-12,-4.644927255364830883e-10,-3.520174276568749988e-08,-2.667775188942456600e-06,-2.021771854696888682e-04,-1.531664087251563729e-02,-1.129930473012286329e+00,-1.531664087251569974e-02,-2.021771854696896814e-04,-2.667775188942104235e-06,-3.520174276532084050e-08,-4.644927251697885461e-10,-6.129054383710855785e-12,-8.087343934858078980e-14,-1.066770220073788212e-15,-1.371193396960200515e-17
-6.407442319337850553e-20,-5.531440143740649928e-18,-4.665212323048291172e-16,-3.933554564415888728e-14,-3.316632927710805615e-12,-2.796465762258376774e-10,-2.357878903430200985e-08,-1.988077763380407986e-06,-1.676268916704569368e-04,-1.412965782987440390e-02,-1.162926858134479158e+00,-1.412965782987445594e-02,-1.676268916704579126e-04,-1.988077763380288978e-06,-2.357878903417233771e-08,-2.796465760961540071e-10,-3.316632798023882254e-12,-3.933541595732581640e-14,-4.663915545913261585e-16,-5.402531370186728441e-18
-2.335567689590306777e-20,-2.231375276179154249e-18,-2.087436646934717970e-16,-1.952345690809461307e-14,-1.825992606952207342e-12,-1.707816580694038053e-10,-1.597288502461136605e-08,-1.493913414718608946e-06,-1.397225047951087097e-04,-1.306495373324391071e-02,-1.195665013957130318e+00,-1.306495373324395581e-02,-1.397225047951094416e-04,-1.493913414718569136e-06,-1.597288502456416051e-08,-1.707816580221894733e-10,-1.825992559736029542e-12,-1.952340969193638996e-14,-2.086964512337253973e-16,-2.184414204396267000e-18
