6.461091819266552897e-05
2.601187529977081240e-04
5.915457813248402915e-04
1.067246542897818925e-03
1.698862201701160533e-03
2.501211386064351640e-03
3.492069515972285286e-03
4.691768491032266737e-03
6.122530446562149398e-03
7.807429019122868498e-03
9.768857986934510393e-03
1.202637770591118496e-02
1.459384204038974113e-02
1.747575231539897148e-02
2.066290598024306258e-02
2.412758546669517903e-02
2.781878543574751658e-02
3.165826920114357679e-02
3.553853422703658060e-02
3.932391318394683200e-02
4.285590588050365579e-02
4.596336663923084737e-02
4.847717810287320572e-02
5.024784360406880229e-02
5.116325829177369861e-02
5.116326118962998687e-02
5.024785463262692459e-02
4.847720064147522517e-02
4.596340075477261394e-02
4.285594677011864140e-02
3.932395902175228608e-02
3.553858294891126118e-02
3.165831548037888188e-02
2.781882697302009988e-02
2.412762115832619778e-02
2.066293616855850376e-02
1.747577716856400093e-02
1.459386162683137117e-02
1.202639264565342689e-02
9.768868978736770445e-03
7.807437389053858111e-03
6.122536732798469945e-03
4.691773764394342738e-03
3.492073630338109452e-03
2.501214348382101681e-03
1.698864311326897221e-03
1.067247909444239001e-03
5.915465586194344327e-04
2.601190827264084136e-04
6.461099579458491268e-05
