LAMMPS restart file after 2ns annealing

1810 atoms
2 atom types

0.0 25.994814 xlo xhi
0.0 25.994814 ylo yhi
0.0 46.795331 zlo zhi

Masses

1 28.0855  # Si
2 47.867   # Ti

Atoms # atomic

1100 2 12.522400 7.312560 33.232200
1003 2 11.427600 9.892170 32.966600
1242 2 14.049600 9.291820 31.302400
1243 2 13.991000 9.452960 34.045700
1361 2 16.676600 7.805050 32.139900
1482 2 18.248900 9.904160 31.327700
1483 2 19.481400 7.245040 31.583000
1241 2 18.765900 8.848440 33.977600
1580 2 21.724800 7.133670 33.603900
1364 2 21.122500 9.667420 32.221300
764 2 26.240600 7.190180 33.287400
1724 2 26.416700 10.143700 33.408100
1727 2 23.889200 8.170210 32.044200
1607 2 23.931700 8.502700 34.776600
1748 2 2.233170 12.513000 33.045900
1006 2 6.513840 10.675700 34.164300
907 2 5.943510 12.201700 31.960700
886 2 4.846800 13.170000 34.366700
1270 2 8.012610 12.875600 33.842600
1126 2 10.750800 12.652000 32.786700
1148 2 13.834400 12.024900 33.091600
1244 2 16.203800 10.288600 32.921100
1366 2 18.854700 11.551900 33.451700
1365 2 21.346300 12.394100 32.937800
1606 2 23.769800 10.777600 33.321200
1629 2 25.774200 12.531300 31.896300
1726 2 25.865200 12.751900 34.673700
866 2 3.736110 1.532790 37.111100
864 2 7.058230 2.151150 35.794500
983 2 8.951530 3.737940 34.672400
1322 2 14.889900 0.878389 37.773700
1103 2 10.760500 3.044050 36.650100
1339 2 13.458300 2.322630 35.714800
1438 2 16.371200 1.868780 35.039000
1761 2 24.203700 12.536000 47.159900
1442 2 19.125200 1.690740 35.974400
1466 2 17.249600 2.333090 37.857800
1558 2 21.762200 2.196040 36.773600
1705 2 26.146300 3.829250 34.753700
1585 2 0.887294 1.693940 37.282500
1582 2 24.747500 1.250250 35.224100
1704 2 23.916600 3.856250 36.367100
744 2 2.608390 3.882160 36.319600
767 2 1.314180 6.307560 35.801400
862 2 4.066860 6.270180 35.228400
986 2 6.378990 4.691200 34.669100
887 2 5.064320 3.886180 37.254000
889 2 6.136510 6.692940 36.915300
985 2 8.111750 3.983740 37.552800
1227 2 8.475230 6.233800 35.863600
984 2 11.180200 5.720670 35.327000
1221 2 12.851600 4.904130 37.009300
1224 2 15.443000 4.489560 36.518500
1367 2 15.415400 6.696680 38.534300
1340 2 17.908000 4.169450 35.763300
1342 2 17.732300 6.950320 36.522100
