-1.775652352313204785e-01
-8.860087047575038177e-02
9.724530334211252749e-03
1.074620786944832929e-01
1.944460117415815759e-01
2.616695642314254555e-01
3.032336835171809408e-01
3.158960837234541796e-01
2.977499818306221235e-01
2.501087398495251413e-01
1.776763288493882487e-01
8.761482362353271991e-02
-1.042113393964670676e-02
-1.073077978901221391e-01
-1.941030477381984753e-01
-2.615097310704613820e-01
-3.037650461640907795e-01
-3.162742634544532527e-01
-2.972610151209129636e-01
-2.492956166663322093e-01
